23:51:42,01000,5272,3,397,486,0,191,3,20075,0,180
23:51:43,01000,5273,3,397,486,0,191,3,20075,0,180
23:51:49,01000,5272,3,397,486,0,191,3,20075,0,180
23:51:51,01000,5273,3,397,486,0,191,3,20075,0,180
23:51:53,01000,5272,3,397,486,0,191,3,20075,0,180
23:51:55,01000,5272,2,397,486,0,191,3,20075,0,180
23:51:57,01000,5272,3,397,486,0,191,3,20075,0,180
23:52:09,01000,5273,3,397,486,0,191,3,20075,0,180
23:52:13,01000,5272,3,397,486,0,191,3,20075,0,180
23:52:17,01000,5273,3,397,486,0,191,3,20075,0,180
23:52:19,01000,5272,3,397,486,0,191,3,20075,0,180
23:52:21,01000,5273,3,397,486,0,191,3,20075,0,180
23:52:23,01000,5273,2,397,486,0,191,3,20075,0,180
23:52:25,01000,5272,2,397,486,0,191,3,20075,0,180
23:52:27,01000,5273,2,397,486,0,191,3,20075,0,180
23:52:31,01000,5272,2,397,486,0,191,3,20075,0,180
23:52:41,01000,5273,3,397,486,0,191,3,20075,0,180
23:52:43,01000,5272,3,397,486,0,191,3,20075,0,180
23:52:47,01000,5272,2,397,486,0,191,3,20075,0,180
23:52:57,01000,5273,2,397,486,0,191,3,20075,0,180
23:53:01,01000,5272,2,397,486,0,191,3,20075,0,180
23:53:05,01000,5273,2,397,486,0,191,3,20075,0,180
23:53:07,01000,5272,2,397,486,0,191,3,20075,0,180
23:53:09,01000,5273,3,397,486,0,191,3,20075,0,180
23:53:11,01000,5273,2,397,486,0,191,3,20075,0,180
23:53:13,01000,5272,3,397,486,0,191,3,20075,0,180
23:53:15,01000,5272,2,397,486,0,191,3,20075,0,180
23:53:21,01000,5273,2,397,486,0,191,3,20075,0,180
23:53:23,01000,5271,2,397,486,0,191,3,20075,0,180
23:53:25,01000,5273,2,397,486,0,191,3,20075,0,180
23:53:27,01000,5272,2,397,486,0,191,3,20075,0,180
23:53:29,01000,5273,2,397,486,0,191,3,20075,0,180
23:53:35,01000,5272,2,397,486,0,191,3,20075,0,180
23:53:41,01000,5273,2,397,486,0,191,3,20075,0,180
23:53:43,01000,5274,2,397,486,0,191,3,20075,0,180
23:53:45,01000,5273,2,397,487,0,191,3,20075,0,180
23:53:47,01000,5273,3,397,486,0,191,3,20075,0,180
23:53:49,01000,5273,3,397,487,0,191,3,20075,0,180
23:53:53,01000,5272,3,397,487,0,191,3,20075,0,180
23:53:55,01000,5273,2,397,487,0,191,3,20075,0,180
23:53:59,01000,5273,2,397,486,0,191,3,20075,0,180
23:54:01,01000,5273,3,397,487,0,191,3,20075,0,180
23:54:03,01000,5272,2,397,487,0,191,3,20075,0,180
23:54:07,01000,5273,2,397,487,0,191,3,20075,0,180
23:54:09,01000,5272,2,397,487,0,191,3,20075,0,180
23:54:13,01000,5273,2,397,487,0,191,3,20075,0,180
23:54:15,01000,5272,3,397,487,0,191,3,20075,0,180
23:54:17,01000,5273,2,397,487,0,191,3,20075,0,180
23:54:19,01000,5272,3,397,487,0,191,3,20075,0,180
23:54:21,01000,5272,2,397,487,0,191,3,20075,0,180
23:54:23,01000,5273,2,397,487,0,191,3,20075,0,180
23:54:25,01000,5272,2,397,487,0,191,3,20075,0,180
23:54:31,01000,5273,2,397,487,0,191,3,20075,0,180
23:54:33,01000,5272,2,397,487,0,191,3,20075,0,180
23:54:35,01000,5273,3,397,487,0,191,3,20075,0,180
23:54:37,01000,5272,2,397,486,0,191,3,20075,0,180
23:54:39,01000,5272,3,397,486,0,191,3,20075,0,180
23:54:41,01000,5272,3,397,487,0,191,3,20075,0,180
23:54:43,01000,5272,2,397,486,0,191,3,20075,0,180
23:54:45,01000,5273,3,397,486,0,191,3,20075,0,180
23:54:51,01000,5272,3,397,486,0,191,3,20075,0,180
23:55:07,01000,5273,3,397,486,0,191,3,20075,0,180
23:55:09,01000,5272,2,397,486,0,191,3,20075,0,180
23:55:11,01000,5272,3,397,486,0,191,3,20075,0,180
23:55:13,01000,5272,2,397,486,0,191,3,20075,0,180
23:55:15,01000,5272,3,397,486,0,191,3,20075,0,180
23:55:21,01000,5272,2,397,486,0,191,3,20075,0,180
23:55:23,01000,5273,3,397,486,0,191,3,20075,0,180
23:55:25,01000,5272,2,397,486,0,191,3,20075,0,180
23:55:29,01000,5273,2,397,486,0,191,3,20075,0,180
23:55:31,01000,5272,3,397,486,0,191,3,20075,0,180
23:55:33,01000,5272,2,397,486,0,191,3,20075,0,180
23:55:39,01000,5272,3,397,486,0,191,3,20075,0,180
23:55:41,01000,5273,3,397,486,0,191,3,20075,0,180
23:55:43,01000,5272,3,397,486,0,191,3,20075,0,180
23:55:47,01000,5272,2,397,486,0,191,3,20075,0,180
23:55:51,01000,5273,2,397,486,0,191,3,20075,0,180
23:55:53,01000,5272,2,397,487,0,191,3,20075,0,180
23:55:55,01000,5272,3,396,487,0,191,3,20075,0,180
23:55:57,01000,5272,3,397,486,0,191,3,20075,0,180
23:55:59,01000,5272,2,397,486,0,191,3,20075,0,180
23:56:01,01000,5273,3,397,487,0,191,3,20075,0,180
23:56:03,01000,5272,3,396,487,0,191,3,20075,0,180
23:56:05,01000,5273,2,397,487,0,191,3,20075,0,180
23:56:07,01000,5272,2,397,487,0,191,3,20075,0,180
23:56:09,01000,5272,3,397,487,0,191,3,20075,0,180
23:56:11,01000,5271,3,397,487,0,191,3,20075,0,180
23:56:13,01000,5272,3,397,487,0,191,3,20075,0,180
23:56:15,01000,5272,2,397,487,0,191,3,20075,0,180
23:56:19,01000,5272,3,397,487,0,191,3,20075,0,180
23:56:21,01000,5273,3,397,487,0,191,3,20075,0,180
23:56:23,01000,5272,2,397,487,0,191,3,20075,0,180
23:56:25,01000,5273,3,396,487,0,191,3,20075,0,180
23:56:27,01000,5272,2,397,487,0,191,3,20075,0,180
23:56:31,01000,5273,2,396,487,0,191,3,20075,0,180
23:56:33,01000,5271,2,396,487,0,191,3,20075,0,180
23:56:35,01000,5272,2,397,487,0,191,3,20075,0,180
23:56:37,01000,5272,3,397,487,0,191,3,20075,0,180
23:56:39,01000,5272,2,396,487,0,191,3,20075,0,180
23:56:41,01000,5272,2,397,487,0,191,3,20075,0,180
23:56:43,01000,5271,2,397,487,0,191,3,20075,0,180
23:56:45,01000,5272,2,397,487,0,191,3,20075,0,180
23:56:47,01000,5272,2,397,486,0,191,3,20075,0,180
